0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,133,8,0,8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,967,171,15,246,423,484,0,0,42,82,286,123,77,29,0,0,0,0,0
0,0,0,0,0,0,0,1038,422,259,371,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,123,0,0,11,7,0
22,0,0,8,0,0,0,65,378,60,370,205,202,977,307,516,346,100,69,74,44,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,437,99,273,133,4,13,74,39,100,78,362,24,39,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,27,0,79,151,84,1783,232,15,12,13,35,190,11,72,0,0,0,0,0
0,0,0,0,0,0,0,0,2109,78,25,147,132,190,249,207,653,0,0,0,0,0,0,0
0,0,0,0,0,1245,0,74,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,926,35,76,87,35,123,217,120,5,61,101,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,72,288,181,1215,187,98,50,0,0,0,0
0,0,0,0,0,0,0,1061,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,4781,299,149
1746,1262,526,0,0,0,758,440,95,0,0,0,0,0,0,0,0,0,0,0,0,179,712,638
627,0,161,706,453,841,592,395,3929,417,0,0,140,0,0,0,0,0,0,0,0,733,5092,422
24,300,845,702,1024,7,143,798,1235,369,0,0,0,0,0,0,0,0,0,0,0,0,501,1398
1055,346,1277,909,493,651,570,3463,0,0,0,0,0,0,0,0,0,0,0,0,0,95,4800,91
280,623,689,822,2023,577,718,448,698,773,13,0,0,0,0,0,0,0,0,0,0,0,176,812
725,726,939,404,662,556,527,1085,1059,927,55,0,0,0,0,0,0,0,0,0,0,283,6013,1216
990,209,131,472,954,474,800,466,336,7,0,0,0,0,0,0,0,0,0,0,322,1571,381,811
780,3356,2560,130,1489,569,439,1117,1499,30,0,0,0,0,0,0,0,0,0,0,0,125,867,309
393,536,568,689,4718,1611,418,1051,194,0,0,0,0,0,0,0,0,0,0,0,132,248,2373,6163
30,406,147,673,119,676,1044,538,450,56,0,0,0,0,0,0,0,0,0,0,0,208,565,4090
430,101,172,552,671,815,1351,2428,295,205,128,0,0,0,0,0,0,0,0,0,0,514,4902,884
656,88,207,2244,107,640,214,4574,145,180,0,0,0,0,0,0,0,0,0,0,0,550,1029,2126
511,2740,1005,423,258,969,1613,3791,494,321,17,0,0,0,0,0,0,0,0,12,162,351,5883,1914
173,78,721,470,259,464,3407,2358,60,191,0,0,0,0,0,0,0,0,0,0,36,919,4847,961
440,629,270,82,1804,625,761,308,1555,124,0,0,0,0,0,0,0,0,0,0,0,413,825,498
459,505,167,710,1572,1438,2256,84,1066,381,0,0,0,0,0,0,0,0,0,0,13,0,0,47
1781,465,252,2436,1747,342,380,110,1242,913,12,0,0,0,0,0,0,0,0,0,0,97,5193,3295
945,767,673,1272,634,530,603,590,429,116,0,0,0,0,0,0,0,0,0,0,676,1220,4731,312
549,394,505,1604,736,500,1083,1368,642,199,0,0,0,0,0,0,0,0,0,0,640,1377,5413,2787
791,229,414,1133,291,609,752,1068,349,190,0,0,0,0,0,0,0,0,0,0,123,440,4994,2926
0,0,0,127,388,1932,1287,810,371,205,0,0,0,0,0,0,0,0,0,0,0,0,39,124
259,1151,481,578,682,524,93,933,441,172,0,0,0,0,0,0,0,0,0,0,0,2282,1331,908
413,254,83,449,1466,563,1576,359,1203,257,0,0,0,0,0,0,0,0,0,0,0,0,318,1167
5742,472,640,292,786,3118,1268,696,776,38,0,0,0,0,0,0,0,0,0,0,230,1042,984,1423
1100,151,153,2003,549,1414,582,680,365,129,0,0,0,0,0,0,0,0,0,0,0,268,4630,595
439,1739,1001,1404,804,646,840,2097,709,182,38,0,0,0,0,0,0,0,0,0,0,193,4868,4157
1775,1156,778,2105,618,717,717,346,258,559,0,0,0,0,0,0,0,0,0,25,865,1532,4934,399
549,1181,336,432,645,422,696,300,548,159,0,0,0,0,0,0,0,0,560,1066,5660,1951,1206,1091
636,154,744,234,430,1455,483,219,378,0,0,0,0,0,0,0,0,0,0,0,26,926,1438,912
1115,896,716,652,274,987,352,165,1522,24,0,0,0,0,0,0,0,0,0,0,0,953,1610,635
1294,853,680,1374,518,715,923,279,137,135,0,0,0,0,0,0,0,0,0,0,847,334,243,5243
0,0,0,0,0,0,0,847,334,243,5243,323,184,658,2168,327,539,509,304,196,0,0,0,0
0,0,0,0,0,0,0,619,609,4453,198,399,687,247,1803,635,589,643,556,581,5,0,0,0
0,0,0,0,0,0,0,235,283,328,393,175,71,236,1913,399,767,893,3833,852,312,0,0,0
0,0,0,0,0,0,0,531,728,3853,643,486,103,1171,791,481,1233,582,227,205,0,0,0,0
0,0,0,0,0,0,0,126,904,4833,732,678,469,1229,623,506,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,567,5317,1567,1194,64,292,1404,1147,1151,1351,644,247,167,0,0,0
0,0,0,0,0,0,69,1073,712,5400,796,46,306,404,1706,658,570,849,899,567,76,0,0,0
0,0,0,0,0,0,0,0,0,671,466,621,479,794,1437,1081,4709,459,548,283,0,0,0,0
0,0,0,0,0,0,129,661,1272,4293,172,410,1314,664,1780,924,854,944,541,839,315,0,0,0
0,0,0,0,0,0,0,955,168,481,1272,968,3571,13,1357,1248,506,427,955,370,162,0,0,0
0,0,0,0,0,0,60,715,473,5596,1439,548,735,920,907,333,92,106,296,560,174,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,289,1008,595,1232,729,459,618,483,267,139,182,0
0,0,0,0,0,0,0,0,3056,3130,496,708,699,1305,519,1963,85,573,947,0,0,0,0,0
0,0,0,0,0,0,0,718,380,5257,289,0,0,157,1507,281,696,645,250,1122,67,0,0,0
0,0,0,0,0,0,0,908,67,977,1967,1005,1040,31,965,1112,675,531,357,425,59,0,0,0
0,0,0,0,0,0,0,0,0,1388,967,149,973,1313,688,303,702,600,2917,159,0,0,0,0
0,0,0,0,0,0,0,368,912,787,1567,858,2735,197,1198,101,487,516,166,64,184,0,0,0
0,0,0,0,0,0,0,0,662,1457,1012,1452,530,1163,1655,175,1035,437,315,352,0,0,0,0
0,0,0,0,0,0,437,347,52,127,2094,1112,1372,2418,1564,2742,3286,1288,869,577,102,0,0,0
0,0,0,0,0,0,660,360,28,305,3757,716,132,61,314,882,555,1088,866,814,0,0,0,0
0,0,0,0,0,0,0,590,385,1116,737,153,805,610,4178,255,864,182,271,233,0,0,0,0
0,0,0,0,0,0,0,218,442,412,2451,526,287,337,2179,495,3398,557,105,211,497,68,0,0
0,0,0,0,0,0,112,719,385,1634,944,602,499,683,3647,175,701,214,698,630,125,0,0,0
0,0,0,0,0,0,0,0,309,2327,1305,666,255,190,1723,2384,1175,414,375,322,450,0,0,0
0,0,0,0,0,0,0,0,0,809,1107,1025,226,455,4084,487,445,374,355,271,164,425,0,0
0,0,0,0,0,0,0,0,7,1132,2617,873,412,545,0,0,0,0,0,740,382,0,0,0
0,0,0,0,0,0,0,0,14,187,729,1127,584,457,194,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,250,661,1225,1516,2174,164,325,165,3804,946,595,564,436,343,211,0,0,0
0,0,0,0,0,0,0,0,163,522,1910,1536,589,1164,3553,699,386,1264,424,588,0,0,0,0
0,0,0,0,0,0,0,0,0,38,329,4838,607,225,3294,698,1116,1045,673,409,0,0,0,0
107,172,373,728,281,969,585,747,1006,778,794,189,242,164,13,0,0,8,0,0,0,6,0,225
179,52,1173,1174,1381,816,136,1023,295,467,311,347,143,0,21,0,0,0,0,0,0,285,771,902
1114,1246,1279,1408,594,425,906,527,33,123,240,71,214,22,25,0,36,0,0,0,0,679,152,847
1424,1102,1610,1381,393,412,913,95,119,223,167,350,132,10,7,0,0,0,0,0,0,0,0,691
1367,1160,1026,93,193,201,772,118,1025,898,776,18,1856,195,13,6,0,15,0,0,0,540,332,1136
862,775,900,73,375,87,152,162,31,423,43,108,224,257,33,34,0,0,30,0,0,0,0,417
147,15,0,93,109,77,59,153,12,260,237,114,231,24,39,8,0,0,0,0,10,0,175,320
115,194,148,319,151,308,75,217,61,257,109,231,101,228,33,37,28,33,21,0,0,0,0,379
43,98,383,34,96,1044,149,111,47,244,100,83,184,276,29,24,9,0,0,0,0,0,155,294
45,147,307,33,500,205,875,1163,56,315,20,147,259,39,5,29,6,0,0,0,0,0,513,721
254,95,15,79,163,127,183,96,81,322,178,216,222,51,0,0,0,0,0,0,0,0,0,335
132,104,116,143,22,196,170,438,847,151,182,60,277,15,8,15,8,10,10,25,0,0,0,296
130,117,46,282,197,76,17,123,13,117,93,102,181,282,8,19,0,0,0,0,0,10,72,157
136,75,86,144,83,265,32,0,437,123,1107,220,731,330,49,12,9,0,0,7,0,10,0,221
175,36,7,161,79,18,28,216,74,379,210,324,228,29,6,0,0,0,0,0,0,0,240,306
63,177,156,135,125,125,412,185,69,415,242,340,240,52,35,0,0,0,0,0,0,0,279,97
105,114,58,181,83,181,241,834,128,268,159,133,232,201,31,15,0,0,0,0,9,0,361,49
796,51,222,57,108,21,104,86,62,214,188,119,198,154,40,0,0,0,0,0,0,0,252,193
82,132,104,105,178,187,63,168,158,15,326,155,306,241,35,39,0,13,28,8,0,6,131,969
779,1549,1363,673,154,99,370,311,413,354,419,65,351,4,34,0,0,10,0,0,0,0,349,69
9,94,187,146,216,315,25,90,80,179,423,153,88,140,21,11,0,0,0,0,44,0,0,475
19,0,0,0,0,0,0,0,0,54,189,148,137,150,13,0,0,0,64,0,22,0,8,247
28,145,601,114,4,138,7,102,0,315,151,46,201,62,46,7,0,0,0,0,0,28,85,573
220,148,610,944,922,77,6,176,374,669,278,95,927,529,18,0,0,0,0,0,0,0,69,899
685,246,95,117,633,203,130,21,320,900,507,353,176,238,14,39,19,0,0,0,0,0,320,154
182,67,319,33,151,327,94,152,183,95,308,252,264,210,39,11,6,0,0,0,60,0,6,307
225,126,319,126,248,58,161,61,62,172,347,223,192,48,20,0,0,5,0,0,4,0,395,133
267,203,1202,43,111,167,164,21,117,185,182,202,258,56,18,29,0,0,0,0,0,0,238,405
235,246,0,9,195,31,441,72,134,306,304,126,201,85,39,31,0,0,25,0,0,22,374,303
248,462,1216,97,800,467,102,6,119,217,145,294,79,85,61,20,25,0,0,0,0,0,431,257
85,43,179,97,59,32,169,31,1084,30,283,274,99,62,39,0,29,0,0,0,0,0,319,225
154,230,29,0,0,0,0,0,319,225,154,230,73,1174,977,38,27,231,20,288,242,144,237,0
0,6,0,12,0,6,0,8,355,319,160,302,14,178,185,93,125,861,531,585,48,507,431,247
26,0,0,0,0,0,0,0,290,717,268,48,36,135,106,74,235,91,104,426,282,227,236,4
26,0,5,0,0,43,8,0,529,272,173,95,291,40,146,50,250,758,142,218,351,153,246,34
12,5,0,20,7,0,23,0,499,90,184,235,60,47,128,60,224,19,131,271,82,181,175,56
45,10,0,0,0,0,0,36,214,116,130,119,72,144,7,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,404,109,29,41,569,96,18,256,245,204,150,277,305,291,259,15
34,23,0,0,0,0,0,0,247,136,216,108,130,116,113,20,252,13,94,76,477,107,135,136
14,34,23,0,4,0,0,203,311,105,218,197,410,794,293,1001,617,533,713,260,892,222,138,256
16,16,0,12,0,0,0,0,363,115,15,175,6,117,154,89,115,154,138,440,133,102,295,16
9,19,0,0,0,0,0,0,335,14,117,108,220,274,109,75,10,838,88,216,170,115,186,0
18,22,5,0,0,0,0,0,521,154,957,602,1049,2315,1236,692,1742,1153,308,785,367,243,198,0
9,21,0,0,0,0,0,0,320,227,101,416,63,236,17,178,196,169,187,432,287,170,334,129
12,16,0,0,0,0,0,0,523,562,643,672,120,484,636,305,962,559,551,0,0,0,0,0
0,0,0,0,0,0,0,0,37,198,170,159,383,194,639,1224,611,319,311,255,303,482,350,263
25,10,5,52,0,4,0,0,166,179,54,70,100,133,106,807,652,469,604,895,419,799,313,229
16,16,9,0,0,5,0,0,330,180,36,65,201,230,67,710,221,1049,960,633,150,342,476,469
219,23,6,0,0,0,0,6,4,587,289,182,531,718,472,912,602,1052,466,489,799,170,240,64
15,0,0,0,0,0,0,0,0,689,239,59,296,63,1102,815,373,116,139,233,153,199,226,0
27,0,0,0,0,0,0,0,391,234,166,94,1116,121,128,125,190,67,166,234,139,138,149,128
4,19,0,0,0,0,5,0,370,74,65,199,136,293,322,866,569,250,690,779,1038,121,448,611
182,0,0,0,0,0,0,0,0,251,201,167,167,381,55,623,758,815,544,344,647,617,244,162
0,16,0,0,0,0,6,9,86,420,223,395,127,214,47,396,762,681,575,572,623,421,860,117
9,21,0,0,0,0,0,651,669,580,709,857,578,468,1196,1494,379,936,1472,299,815,347,377,314
22,4,0,0,0,4,0,0,279,282,427,287,772,547,626,673,438,698,669,568,1008,243,383,279
15,0,0,0,0,0,0,0,632,362,238,237,326,216,503,88,187,77,147,284,226,189,424,19
14,24,9,0,0,0,0,0,441,211,649,1338,415,508,261,170,117,117,12,251,322,217,475,0
9,6,0,9,0,0,0,0,527,707,460,147,130,179,109,658,505,1058,1960,1848,606,754,666,323
0,6,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,118
23,30,9,0,0,8,0,0,364,322,216,102,342,163,53,536,582,883,2375,820,331,552,759,150
0,0,0,0,0,0,12,440,470,270,376,543,164,162,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,89,218,528,788,1245,659,1521,157,0,382,217,738,473,298,301,343,0,0
0,458,388,362,0,0,0,0,0,249,948,482,412,285,0,0,0,0,0,0,0,0,0,0
0,0,0,0,59,466,447,451,352,290,98,0,0,0,99,298,153,193,172,130,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,723,259
207,460,270,0,0,0,0,0,0,0,0,0,0,0,272,505,838,1201,497,175,0,0,0,0
0,71,618,114,300,516,193,0,94,602,805,463,248,635,355,283,785,245,321,73,0,0,0,0
0,17,322,277,413,349,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,584,666,535,0,0,0,0,0,484,218,211,350,0,0,0,0,0,7,471,208,410,23,0
331,430,293,200,434,157,1280,313,280,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,278,414,827,309,297,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,248,567,655,674,516,642,330,572,554,985,624,677,804,733,2168,481,0,0,0,0,0,0
0,497,461,470,164,0,0,0,0,0,0,0,497,461,470,164,654,1140,408,1372,2208,771,557,415
459,348,197,296,308,178,421,218,45,234,83,370,959,541,198,166,350,414,148,365,283,396,456,117
168,284,305,422,154,191,0,0,0,0,0,168,368,189,525,300,19,0,0,35,243,638,465,355
338,139,0,0,0,0,0,0,0,0,0,0,569,234,405,177,223,564,126,0,275,258,498,312
570,571,306,117,0,0,0,0,0,0,0,0,0,0,0,317,513,520,203,219,398,306,0,0
220,490,634,510,714,330,94,0,0,0,0,0,0,0,232,256,484,507,567,661,242,286,431,749
579,474,220,86,0,0,0,0,0,0,0,183,589,287,486,103,347,479,852,633,228,332,324,260
427,306,377,82,243,62,0,0,0,0,0,0,0,0,0,0,0,821,272,244,332,413,328,0
76,645,625,1025,1154,220,0,0,0,0,0,0,0,0,0,0,0,420,338,842,1813,624,541,411
485,411,294,434,329,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,511,446,349
61,0,974,526,322,210,429,164,253,70,249,529,230,0,0,0,0,0,0,272,1128,270,315,0
249,384,453,218,160,152,205,264,202,72,0,0,0,0,0,0,0,0,591,436,591,399,594,578
351,41,261,205,137,204,295,192,0,0,0,0,0,0,0,0,0,0,0,0,69,784,360,711
140,434,487,194,289,506,195,0,0,0,0,0,0,0,0,0,0,0,0,0,24,409,1013,368
53,284,298,380,58,0,20,71,0,0,0,0,0,0,0,0,0,0,0,0,0,244,401,345
390,412,522,758,246,0,0,0,0,152,79,4,500,829,151,0,0,0,0,0,0,0,0,0
0,0,0,0,0,138,357,374,412,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,241,577,106,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,65,249,378,582,336,219,353,388,267,552,303,0,0,0,0,0,0,0
0,210,331,185,140,267,179,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,285,322,564,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,860,1054,195,0,0,0,0,0,0,453,451,1053,473,0,0,0,0,0,0,0,0,49,261
720,1940,656,1364,23,0,0,0,0,58,0,269,874,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,383,687,604,782,601,427,456,98,0,0,0,68,111
441,267,219,58,0,0,0,0,0,0,178,575,478,267,600,843,676,378,0,0,0,0,0,0
0,210,227,315,131,0,0,0,0,0,277,322,277,708,954,388,322,460,464,688,753,488,303,0
0,86,245,410,234,0,0,0,0,0,0,0,0,156,248,444,520,633,621,36,0,148,475,376
381,164,327,231,393,317,390,0,0,0,95,224,713,162,184,165,0,0,0,0,524,177,139,0
0,0,0,0,0,0,0,0,0,0,0,71,364,182,362,493,1122,947,327,283,485,483,172,427
194,300,15,0,0,0,0,0,0,0,0,0,0,0,4,472,348,446,283,241,364,493,999,172
324,723,522,605,428,0,0,0,0,0,0,0,0,0,119,817,426,535,402,265,0,0,0,25
0,0,34,2826,3298,258,397,984,1044,136,4,795,1251,1457,244,91,112,254,146,0,0,21,0,17
0,0,0,0,1556,2606,829,1044,39,797,1032,812,1007,406,691,4003,817,259,27,21,0,6,31,0
0,0,241,204,2308,147,115,189,108,618,123,115,383,617,1458,1266,807,1600,36,0,0,0,0,23
0,0,6,465,1108,198,79,215,112,233,135,89,372,456,3019,3795,160,50,4,11,59,0,0,0
0,0,10,480,1338,116,59,56,277,402,136,8,55,477,1963,0,9,3342,1219,10,0,26,0,0
0,0,0,128,1142,104,144,85,412,683,428,255,203,373,1821,2515,141,679,952,0,15,0,0,10
0,0,0,15,131,1009,62,441,757,158,236,65,100,361,1040,108,67,3431,2305,20,0,0,0,0
0,14,9,14,223,2995,887,486,854,139,0,165,380,98,150,907,869,1872,237,0,0,24,4,8
0,0,5,126,6114,396,273,1168,112,763,376,256,681,405,574,374,1216,1378,0,0,0,42,6,0
0,0,100,112,980,52,521,160,220,1481,113,230,86,227,2317,675,463,549,1726,0,0,9,14,0
0,0,20,1931,1142,85,227,49,139,287,30,115,31,340,1875,136,748,2824,70,0,0,22,0,0
0,0,65,2164,1117,182,286,76,316,294,44,61,215,442,3275,142,656,454,258,14,0,17,8,0
0,0,168,3475,1268,146,50,109,352,209,42,91,102,172,1370,2524,25,222,285,0,7,14,0,9
0,100,119,205,999,85,227,227,698,1662,483,211,204,124,1348,74,162,196,118,0,0,0,0,0
0,0,0,248,2969,1983,194,933,417,505,1297,463,447,639,1344,870,289,208,0,0,0,0,0,0
0,0,0,0,0,207,611,1861,152,1011,1096,196,270,65,128,338,495,164,13,6,0,0,6,0
0,0,14,157,1159,201,0,284,128,601,349,98,228,21,1675,898,174,295,0,0,25,0,0,0
6,0,380,2995,1066,126,79,144,123,2210,84,220,83,190,1289,88,15,1136,13,0,0,0,0,0
0,21,32,135,1244,77,62,88,446,135,114,379,96,256,2998,1169,180,1658,1443,0,7,0,0,0
0,6,0,339,988,31,850,22,160,356,120,49,200,402,1696,474,710,350,0,0,26,0,0,0
0,0,90,2559,1306,58,289,199,223,1216,130,199,204,189,1066,141,147,0,12,274,29,0,0,0
16,0,0,7,387,1154,5386,730,1065,504,446,564,1037,1368,1670,170,397,481,35,13,28,0,0,0
0,0,0,18,14,648,456,1170,124,315,494,411,575,62,912,992,563,691,0,12,0,0,0,0
0,14,142,141,1120,9,140,68,513,1633,86,41,227,479,801,409,2325,2096,0,10,20,7,0,0
0,0,7,401,1222,105,114,420,772,214,734,63,164,276,1070,688,1734,2000,87,13,0,0,15,0
0,0,6,2709,1223,152,104,57,149,462,196,100,76,262,2231,2959,106,211,89,0,0,0,0,0
0,0,0,299,1015,148,142,213,655,1572,373,96,241,419,1278,1837,227,681,1124,0,0,0,0,0
0,0,13,481,897,338,160,124,404,1523,108,450,302,53,1541,934,647,2026,179,29,0,0,0,0
0,0,0,190,1146,981,2233,2731,1122,50,464,796,699,3292,788,741,52,426,182,188,0,6,14,0
18,0,0,10,0,128,1333,1166,246,774,751,245,54,256,410,1391,2044,1197,35,0,0,45,11,0
0,0,254,3795,1100,111,220,143,355,60,12,117,193,125,2735,236,374,115,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,397,1195,193,111,169,179,371,47,337,135,433,1546,355,1391
3229,25,0,0,0,0,0,0,0,6,2581,1175,12,158,59,366,1200,112,154,311,122,1280,14,489
2197,116,0,8,0,0,0,0,0,12,2706,1041,264,370,283,382,2423,275,170,117,99,1364,137,53
305,120,0,0,0,12,0,0,0,9,2813,1077,291,51,146,259,359,131,15,323,73,2499,1137,732
294,244,0,0,0,0,0,0,0,0,1446,5291,5249,468,869,529,352,0,0,0,1344,2139,943,1496
1571,547,0,0,0,0,0,8,0,0,20,22,161,541,1489,21,872,578,219,57,256,495,334,217
182,0,0,6,0,0,0,0,0,15,418,1158,23,178,120,83,1439,606,147,175,92,1070,101,2497
104,15,0,0,0,0,0,0,20,148,291,1033,72,235,253,228,897,102,177,307,114,1170,1088,360
216,0,0,0,0,0,0,0,0,0,2534,1131,82,171,78,224,571,315,126,320,544,1622,1054,1909
161,157,0,7,0,7,0,0,0,141,257,909,19,128,140,735,232,254,89,91,46,1361,294,1880
3410,80,0,0,0,0,0,38,10,13,3724,879,41,74,61,276,411,276,315,184,512,876,13,79
0,0,22,0,0,0,4,0,0,18,150,4214,522,825,2143,1056,1908,121,99,468,1139,1267,323,1603
225,713,103,0,0,0,0,0,0,7,324,1151,459,804,1178,82,973,256,211,100,166,738,1835,697
490,0,0,0,0,10,0,0,6,16,284,1111,252,197,152,787,129,141,208,120,185,2882,1953,429
165,455,0,0,0,0,0,0,0,178,102,909,299,138,317,322,1251,236,15,101,28,1347,293,179
233,32,0,0,0,0,0,0,0,20,169,792,239,338,212,483,267,754,184,220,255,1500,4359,1204
315,112,0,10,0,18,0,0,0,228,20,1264,138,123,481,313,194,326,283,174,178,1067,69,130
43,380,0,0,8,0,0,17,0,0,0,0,0,0,0,0,3596,2344,326,1405,503,1161,694,43
8,1994,46,115,80,0,0,0,0,0,0,0,0,0,0,0,25,5483,869,289,341,1036,0,1163
985,1323,222,128,86,2576,0,0,0,0,0,0,0,0,252,14,1278,1257,619,758,489,1193,800,86
803,279,267,250,85,199,0,0,0,0,0,0,0,0,261,17,1086,1147,714,401,278,1060,2058,623
353,358,0,0,0,39,0,0,0,0,0,0,0,0,390,21,907,879,814,502,776,509,556,69
182,794,349,86,563,134,0,158,0,0,0,0,0,0,0,201,1189,374,1213,1648,337,357,856,1296
1037,695,2303,115,77,255,0,0,0,0,0,0,0,0,172,19,1344,1064,767,332,822,663,753,462
55,4362,1967,162,376,0,112,46,0,0,0,0,0,0,0,0,0,86,598,2072,819,1098,379,181
1196,665,100,99,311,23,0,281,114,0,0,0,0,0,0,0,161,54,71,233,530,538,537,1223
1169,1167,265,622,44,123,0,0,0,0,0,0,0,0,260,198,1107,1386,1126,838,284,1399,637,55
438,643,271,119,73,61,0,0,0,0,0,0,0,0,224,61,1042,771,332,260,238,1153,772,117
11,199,128,288,382,138,169,234,0,0,0,0,0,0,349,60,1661,954,1267,1523,693,601,850,79
220,655,466,732,610,106,0,144,0,0,0,0,0,0,0,195,1055,208,997,1128,455,1076,936,352
331,584,390,99,644,715,551,0,0,0,0,0,0,0,296,0,120,227,0,0,0,165,0,0
0,519,266,0,35,144,121,51,58,0,0,0,0,0,0,0,201,154,118,450,421,254,0,0
1117,787,259,924,604,759,577,631,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,1693,734,0,0,0,29,28
1707,1177,505,271,570,1315,0,0,0,0,0,0,0,0,0,0,1283,447,716,0,250,528,1763,104
831,350,969,660,455,823,584,182,0,0,0,0,0,0,0,1198,1808,444,0,0,1982,1615,848,718
0,1023,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1273,948,933,2172,781,1812
646,1339,308,24,535,594,786,506,1262,0,0,0,0,0,0,0,438,0,0,0,0,0,452,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,510,130,205,0,133,0,130,0
16,214,15,0,104,207,7,118,0,0,0,0,0,0,0,0,582,0,177,0,1414,0,245,652
349,626,896,255,590,1838,16,0,0,0,0,0,0,0,212,239,1135,1385,1003,1036,760,1155,984,216
292,356,238,154,58,490,0,0,0,0,0,0,0,0,176,224,799,1200,792,598,626,1270,1000,280
